_id,name,pollingStation,createdAt,updatedAt
6028cdfcbe48b504bc4f61d6,J-L,6028a259be48b504bc4f60f0,2021-02-14T07:15:08.099Z,2021-02-14T07:15:08.099Z
6028ce01be48b504bc4f61d7,M-R,6028a259be48b504bc4f60f0,2021-02-14T07:15:13.317Z,2021-02-14T07:15:13.317Z
6028ce05be48b504bc4f61d8,S-Z,6028a259be48b504bc4f60f0,2021-02-14T07:15:17.971Z,2021-02-14T07:15:17.971Z
6028ce60be48b504bc4f61d9,A-C,6028a15ebe48b504bc4f60e9,2021-02-14T07:16:48.464Z,2021-02-14T07:16:48.464Z
6028ce65be48b504bc4f61da,D-F,6028a15ebe48b504bc4f60e9,2021-02-14T07:16:53.710Z,2021-02-14T07:16:53.710Z
6028ce6cbe48b504bc4f61db,G-JOR,6028a15ebe48b504bc4f60e9,2021-02-14T07:17:00.580Z,2021-02-14T07:17:00.580Z
6028ce77be48b504bc4f61dc,JOS-O,6028a15ebe48b504bc4f60e9,2021-02-14T07:17:11.047Z,2021-02-14T07:17:11.047Z
6028ce7cbe48b504bc4f61dd,P-SO,6028a15ebe48b504bc4f60e9,2021-02-14T07:17:16.836Z,2021-02-14T07:17:16.836Z
6028ce82be48b504bc4f61de,ST-Z,6028a15ebe48b504bc4f60e9,2021-02-14T07:17:22.097Z,2021-02-14T07:17:22.097Z
6028ce98be48b504bc4f61df,A-G,6028a173be48b504bc4f60ea,2021-02-14T07:17:44.451Z,2021-02-14T07:17:44.451Z
6028ce9ebe48b504bc4f61e0,H-M,6028a173be48b504bc4f60ea,2021-02-14T07:17:50.439Z,2021-02-14T07:17:50.439Z
6028cea4be48b504bc4f61e1,N-Z,6028a173be48b504bc4f60ea,2021-02-14T07:17:56.231Z,2021-02-14T07:17:56.231Z
6028ceb6be48b504bc4f61e2,A-I,6028a1a0be48b504bc4f60eb,2021-02-14T07:18:14.008Z,2021-02-14T07:18:14.008Z
6028cebbbe48b504bc4f61e3,J-Z,6028a1a0be48b504bc4f60eb,2021-02-14T07:18:19.664Z,2021-02-14T07:18:19.664Z
6028cecabe48b504bc4f61e4,A-B,6028a1e8be48b504bc4f60ed,2021-02-14T07:18:34.505Z,2021-02-14T07:18:34.505Z
6028cecfbe48b504bc4f61e5,C-G,6028a1e8be48b504bc4f60ed,2021-02-14T07:18:39.730Z,2021-02-14T07:18:39.730Z
6028ced4be48b504bc4f61e6,H-K,6028a1e8be48b504bc4f60ed,2021-02-14T07:18:44.683Z,2021-02-14T07:18:44.683Z
6028cedabe48b504bc4f61e7,L-O,6028a1e8be48b504bc4f60ed,2021-02-14T07:18:50.131Z,2021-02-14T07:18:50.131Z
6028cedfbe48b504bc4f61e8,P-SM,6028a1e8be48b504bc4f60ed,2021-02-14T07:18:55.858Z,2021-02-14T07:18:55.858Z
6028cee5be48b504bc4f61e9,SO-Z,6028a1e8be48b504bc4f60ed,2021-02-14T07:19:01.647Z,2021-02-14T07:19:01.647Z
6028cefbbe48b504bc4f61ea,A-C,6028a1c9be48b504bc4f60ec,2021-02-14T07:19:23.067Z,2021-02-14T07:19:23.067Z
6028cf08be48b504bc4f61eb,D-G,6028a1c9be48b504bc4f60ec,2021-02-14T07:19:36.044Z,2021-02-14T07:19:36.044Z
6028cf1abe48b504bc4f61ec,H-JOH,6028a1c9be48b504bc4f60ec,2021-02-14T07:19:54.981Z,2021-02-14T07:19:54.981Z
6028cf23be48b504bc4f61ed,JON-L,6028a1c9be48b504bc4f60ec,2021-02-14T07:20:03.268Z,2021-02-14T07:20:03.268Z
6028cf28be48b504bc4f61ee,M-R,6028a1c9be48b504bc4f60ec,2021-02-14T07:20:08.137Z,2021-02-14T07:20:08.137Z
6028cf2ebe48b504bc4f61ef,S-Z,6028a1c9be48b504bc4f60ec,2021-02-14T07:20:14.464Z,2021-02-14T07:20:14.464Z
6028cf5dbe48b504bc4f61f0,A-B,5fe7b91181e77b3b405c5fb2,2021-02-14T07:21:01.890Z,2021-02-14T07:21:01.890Z
6028cf62be48b504bc4f61f1,C-E,5fe7b91181e77b3b405c5fb2,2021-02-14T07:21:06.654Z,2021-02-14T07:21:06.654Z
6028cf69be48b504bc4f61f2,F-H,5fe7b91181e77b3b405c5fb2,2021-02-14T07:21:13.050Z,2021-02-14T07:21:13.050Z
6028cf6ebe48b504bc4f61f3,I-K,5fe7b91181e77b3b405c5fb2,2021-02-14T07:21:18.550Z,2021-02-14T07:21:18.550Z
6028cf73be48b504bc4f61f4,L-O,5fe7b91181e77b3b405c5fb2,2021-02-14T07:21:23.746Z,2021-02-14T07:21:23.746Z
6028cf7cbe48b504bc4f61f5,P-SM,5fe7b91181e77b3b405c5fb2,2021-02-14T07:21:32.404Z,2021-02-14T07:21:32.404Z
6028cf82be48b504bc4f61f6,SO-Z,5fe7b91181e77b3b405c5fb2,2021-02-14T07:21:38.108Z,2021-02-14T07:21:38.108Z
6028cf90be48b504bc4f61f7,A-C,60289608be48b504bc4f60b2,2021-02-14T07:21:52.449Z,2021-02-14T07:21:52.449Z
6028cf95be48b504bc4f61f8,D-I,60289608be48b504bc4f60b2,2021-02-14T07:21:57.478Z,2021-02-14T07:21:57.478Z
6028cf9bbe48b504bc4f61f9,J-L,60289608be48b504bc4f60b2,2021-02-14T07:22:03.044Z,2021-02-14T07:22:03.044Z
6028cfa0be48b504bc4f61fa,M-P,60289608be48b504bc4f60b2,2021-02-14T07:22:08.238Z,2021-02-14T07:22:08.238Z
6028cfa4be48b504bc4f61fb,Q-Z,60289608be48b504bc4f60b2,2021-02-14T07:22:12.930Z,2021-02-14T07:22:12.930Z
6028cfbbbe48b504bc4f61fc,A-E,6028961fbe48b504bc4f60b3,2021-02-14T07:22:35.028Z,2021-02-14T07:22:35.028Z
6028cfc2be48b504bc4f61fd,F-J,6028961fbe48b504bc4f60b3,2021-02-14T07:22:42.776Z,2021-02-14T07:22:42.776Z
6028cfc7be48b504bc4f61fe,L-Z,6028961fbe48b504bc4f60b3,2021-02-14T07:22:47.962Z,2021-02-14T07:22:47.962Z
6028cfdabe48b504bc4f61ff,A-I,6028964ebe48b504bc4f60b4,2021-02-14T07:23:06.916Z,2021-02-14T07:23:06.916Z
6028cfe1be48b504bc4f6200,J-Z,6028964ebe48b504bc4f60b4,2021-02-14T07:23:13.659Z,2021-02-14T07:23:13.659Z
6028cfedbe48b504bc4f6201,A-Z,60289662be48b504bc4f60b5,2021-02-14T07:23:25.439Z,2021-02-14T07:23:25.439Z
6028d007be48b504bc4f6202,A-JN,6028973ebe48b504bc4f60b6,2021-02-14T07:23:51.636Z,2021-02-14T07:23:51.636Z
6028d00fbe48b504bc4f6203,JO-Z,6028973ebe48b504bc4f60b6,2021-02-14T07:23:59.791Z,2021-02-14T07:23:59.791Z
6028d01abe48b504bc4f6204,A-I,60289776be48b504bc4f60b7,2021-02-14T07:24:10.640Z,2021-02-14T07:24:10.640Z
6028d022be48b504bc4f6205,J-Z,60289776be48b504bc4f60b7,2021-02-14T07:24:18.145Z,2021-02-14T07:24:18.145Z
6028d0babe48b504bc4f6206,A-E,60289870be48b504bc4f60b8,2021-02-14T07:26:50.493Z,2021-02-14T07:26:50.493Z
6028d0c0be48b504bc4f6207,F-K,60289870be48b504bc4f60b8,2021-02-14T07:26:56.800Z,2021-02-14T07:26:56.800Z
6028d0cbbe48b504bc4f6208,L-M,60289870be48b504bc4f60b8,2021-02-14T07:27:07.132Z,2021-02-14T07:27:07.132Z
6028d0d8be48b504bc4f6209,S-Q,60289870be48b504bc4f60b8,2021-02-14T07:27:20.122Z,2021-02-14T07:27:20.122Z
6028d0e6be48b504bc4f620a,A-E,60289882be48b504bc4f60b9,2021-02-14T07:27:34.531Z,2021-02-14T07:27:34.531Z
6028d0ebbe48b504bc4f620b,F-L,60289882be48b504bc4f60b9,2021-02-14T07:27:39.590Z,2021-02-14T07:27:39.590Z
6028d0f2be48b504bc4f620c,M-Z,60289882be48b504bc4f60b9,2021-02-14T07:27:46.105Z,2021-02-14T07:27:46.105Z
6028d0febe48b504bc4f620d,A-E,5fe7991481e77b3b405c5fab,2021-02-14T07:27:58.733Z,2021-02-14T07:27:58.733Z
6028d103be48b504bc4f620e,F-L,5fe7991481e77b3b405c5fab,2021-02-14T07:28:03.535Z,2021-02-14T07:28:03.535Z
6028d108be48b504bc4f620f,M-R,5fe7991481e77b3b405c5fab,2021-02-14T07:28:08.750Z,2021-02-14T07:28:08.750Z
6028d10dbe48b504bc4f6210,S-Z,5fe7991481e77b3b405c5fab,2021-02-14T07:28:13.211Z,2021-02-14T07:28:13.211Z
6028d11cbe48b504bc4f6211,A-I,60289899be48b504bc4f60ba,2021-02-14T07:28:28.039Z,2021-02-14T07:28:28.039Z
6028d121be48b504bc4f6212,J-Z,60289899be48b504bc4f60ba,2021-02-14T07:28:33.333Z,2021-02-14T07:28:33.333Z
6028d136be48b504bc4f6213,A-E,602898adbe48b504bc4f60bb,2021-02-14T07:28:54.421Z,2021-02-14T07:28:54.421Z
6028d13dbe48b504bc4f6214,F-L,602898adbe48b504bc4f60bb,2021-02-14T07:29:01.507Z,2021-02-14T07:29:01.507Z
6028d143be48b504bc4f6215,M-Z,602898adbe48b504bc4f60bb,2021-02-14T07:29:07.755Z,2021-02-14T07:29:07.755Z
6028d186be48b504bc4f6216,A-Z,602898bdbe48b504bc4f60bc,2021-02-14T07:30:14.893Z,2021-02-14T07:30:14.893Z
6028d196be48b504bc4f6217,A-F,602898d5be48b504bc4f60bd,2021-02-14T07:30:30.666Z,2021-02-14T07:30:30.666Z
6028d19cbe48b504bc4f6218,G-M,602898d5be48b504bc4f60bd,2021-02-14T07:30:36.093Z,2021-02-14T07:30:36.093Z
6028d1a1be48b504bc4f6219,N-Z,602898d5be48b504bc4f60bd,2021-02-14T07:30:41.780Z,2021-02-14T07:30:41.780Z
6028d1cbbe48b504bc4f621a,A-F,602898e4be48b504bc4f60be,2021-02-14T07:31:23.084Z,2021-02-14T07:31:23.084Z
6028d1d0be48b504bc4f621b,G-R,602898e4be48b504bc4f60be,2021-02-14T07:31:28.335Z,2021-02-14T07:31:28.335Z
6028d1d4be48b504bc4f621c,S-Z,602898e4be48b504bc4f60be,2021-02-14T07:31:32.974Z,2021-02-14T07:31:32.974Z
6028d1e1be48b504bc4f621d,A-JN,602898f7be48b504bc4f60bf,2021-02-14T07:31:45.263Z,2021-02-14T07:31:45.263Z
6028d1e8be48b504bc4f621e,JO-Z,602898f7be48b504bc4f60bf,2021-02-14T07:31:52.076Z,2021-02-14T07:31:52.076Z
6028d217be48b504bc4f621f,A-B,6028a0d1be48b504bc4f60e4,2021-02-14T07:32:39.483Z,2021-02-14T07:32:39.483Z
6028d21cbe48b504bc4f6220,C-D,6028a0d1be48b504bc4f60e4,2021-02-14T07:32:44.173Z,2021-02-14T07:32:44.173Z
6028d221be48b504bc4f6221,E-I,6028a0d1be48b504bc4f60e4,2021-02-14T07:32:49.154Z,2021-02-14T07:32:49.154Z
6028d226be48b504bc4f6222,J-K,6028a0d1be48b504bc4f60e4,2021-02-14T07:32:54.322Z,2021-02-14T07:32:54.322Z
6028d22dbe48b504bc4f6223,L-P,6028a0d1be48b504bc4f60e4,2021-02-14T07:33:01.303Z,2021-02-14T07:33:01.303Z
6028d234be48b504bc4f6224,Q-Z,6028a0d1be48b504bc4f60e4,2021-02-14T07:33:08.697Z,2021-02-14T07:33:08.697Z
6028d243be48b504bc4f6225,A-C,6028a0dfbe48b504bc4f60e5,2021-02-14T07:33:23.709Z,2021-02-14T07:33:23.709Z
6028d24abe48b504bc4f6226,D-I,6028a0dfbe48b504bc4f60e5,2021-02-14T07:33:30.082Z,2021-02-14T07:33:30.082Z
6028d24fbe48b504bc4f6227,J-L,6028a0dfbe48b504bc4f60e5,2021-02-14T07:33:35.176Z,2021-02-14T07:33:35.176Z
6028d254be48b504bc4f6228,M-R,6028a0dfbe48b504bc4f60e5,2021-02-14T07:33:40.076Z,2021-02-14T07:33:40.076Z
6028d25bbe48b504bc4f6229,S-Z,6028a0dfbe48b504bc4f60e5,2021-02-14T07:33:47.440Z,2021-02-14T07:33:47.440Z
6028d268be48b504bc4f622a,A-G,6028a0f1be48b504bc4f60e6,2021-02-14T07:34:00.967Z,2021-02-14T07:34:00.967Z
6028d26ebe48b504bc4f622b,H-L,6028a0f1be48b504bc4f60e6,2021-02-14T07:34:06.333Z,2021-02-14T07:34:06.333Z
6028d274be48b504bc4f622c,M-Z,6028a0f1be48b504bc4f60e6,2021-02-14T07:34:12.523Z,2021-02-14T07:34:12.523Z
6028d288be48b504bc4f622d,A-I,6028a10abe48b504bc4f60e7,2021-02-14T07:34:32.042Z,2021-02-14T07:34:32.042Z
6028d2a0be48b504bc4f622e,J-Z,6028a10abe48b504bc4f60e7,2021-02-14T07:34:56.649Z,2021-02-14T07:34:56.649Z
6028d2d9be48b504bc4f622f,A-K,6028a123be48b504bc4f60e8,2021-02-14T07:35:53.951Z,2021-02-14T07:35:53.951Z
6028d2e1be48b504bc4f6230,L-Z,6028a123be48b504bc4f60e8,2021-02-14T07:36:01.304Z,2021-02-14T07:36:01.304Z
6028d321be48b504bc4f6231,A-C,6028a03abe48b504bc4f60e0,2021-02-14T07:37:05.071Z,2021-02-14T07:37:05.071Z
6028d325be48b504bc4f6232,D-G,6028a03abe48b504bc4f60e0,2021-02-14T07:37:09.674Z,2021-02-14T07:37:09.674Z
6028d32cbe48b504bc4f6233,H-K,6028a03abe48b504bc4f60e0,2021-02-14T07:37:16.097Z,2021-02-14T07:37:16.097Z
6028d331be48b504bc4f6234,L-O,6028a03abe48b504bc4f60e0,2021-02-14T07:37:21.661Z,2021-02-14T07:37:21.661Z
6028d337be48b504bc4f6235,P-Q,6028a03abe48b504bc4f60e0,2021-02-14T07:37:27.073Z,2021-02-14T07:37:27.073Z
6028d33cbe48b504bc4f6236,R-Z,6028a03abe48b504bc4f60e0,2021-02-14T07:37:32.540Z,2021-02-14T07:37:32.540Z
6028d346be48b504bc4f6237,A-D,6028a047be48b504bc4f60e1,2021-02-14T07:37:42.076Z,2021-02-14T07:37:42.076Z
6028d34bbe48b504bc4f6238,E-I,6028a047be48b504bc4f60e1,2021-02-14T07:37:47.786Z,2021-02-14T07:37:47.786Z
6028d351be48b504bc4f6239,J-L,6028a047be48b504bc4f60e1,2021-02-14T07:37:53.748Z,2021-02-14T07:37:53.748Z
6028d357be48b504bc4f623a,M-Q,6028a047be48b504bc4f60e1,2021-02-14T07:37:59.757Z,2021-02-14T07:37:59.757Z
6028d35cbe48b504bc4f623b,R-Z,6028a047be48b504bc4f60e1,2021-02-14T07:38:04.609Z,2021-02-14T07:38:04.609Z
6028d377be48b504bc4f623c,A-B,6028a05bbe48b504bc4f60e2,2021-02-14T07:38:31.742Z,2021-02-14T07:38:31.742Z
6028d37dbe48b504bc4f623d,C-D,6028a05bbe48b504bc4f60e2,2021-02-14T07:38:37.799Z,2021-02-14T07:38:37.799Z
6028d382be48b504bc4f623e,E-F,6028a05bbe48b504bc4f60e2,2021-02-14T07:38:42.416Z,2021-02-14T07:38:42.416Z
6028d398be48b504bc4f623f,G-JI,6028a05bbe48b504bc4f60e2,2021-02-14T07:39:04.467Z,2021-02-14T07:39:04.467Z
6028d3a3be48b504bc4f6240,JN-L,6028a05bbe48b504bc4f60e2,2021-02-14T07:39:15.238Z,2021-02-14T07:39:15.238Z
6028d3a8be48b504bc4f6241,M-O,6028a05bbe48b504bc4f60e2,2021-02-14T07:39:20.814Z,2021-02-14T07:39:20.814Z
6028d3aebe48b504bc4f6242,P-SM,6028a05bbe48b504bc4f60e2,2021-02-14T07:39:26.549Z,2021-02-14T07:39:26.549Z
6028d3b5be48b504bc4f6243,SO-Z,6028a05bbe48b504bc4f60e2,2021-02-14T07:39:33.279Z,2021-02-14T07:39:33.279Z
6028d42bbe48b504bc4f6244,A-E,6028a07abe48b504bc4f60e3,2021-02-14T07:41:31.872Z,2021-02-14T07:41:31.872Z
6028d436be48b504bc4f6245,F-JN,6028a07abe48b504bc4f60e3,2021-02-14T07:41:42.806Z,2021-02-14T07:41:42.806Z
6028d43ebe48b504bc4f6246,JO-N,6028a07abe48b504bc4f60e3,2021-02-14T07:41:50.083Z,2021-02-14T07:41:50.083Z
6028d444be48b504bc4f6247,O-Z,6028a07abe48b504bc4f60e3,2021-02-14T07:41:56.123Z,2021-02-14T07:41:56.123Z
6028d4c8be48b504bc4f6248,A-Z,60289effbe48b504bc4f60dc,2021-02-14T07:44:08.616Z,2021-02-14T07:44:08.616Z
6028d4dabe48b504bc4f6249,A-CE,60289f0dbe48b504bc4f60dd,2021-02-14T07:44:26.009Z,2021-02-14T07:44:26.009Z
6028d4e5be48b504bc4f624a,CH-D,60289f0dbe48b504bc4f60dd,2021-02-14T07:44:37.140Z,2021-02-14T07:44:37.140Z
6028d4ecbe48b504bc4f624b,E-G,60289f0dbe48b504bc4f60dd,2021-02-14T07:44:44.241Z,2021-02-14T07:44:44.241Z
6028d4f2be48b504bc4f624c,H-JN,60289f0dbe48b504bc4f60dd,2021-02-14T07:44:50.357Z,2021-02-14T07:44:50.357Z
6028d4fbbe48b504bc4f624d,JO-L,60289f0dbe48b504bc4f60dd,2021-02-14T07:44:59.452Z,2021-02-14T07:44:59.452Z
6028d50fbe48b504bc4f624e,M-O,60289f0dbe48b504bc4f60dd,2021-02-14T07:45:19.237Z,2021-02-14T07:45:19.237Z
6028d519be48b504bc4f624f,P-SM,60289f0dbe48b504bc4f60dd,2021-02-14T07:45:29.169Z,2021-02-14T07:45:29.169Z
6028d523be48b504bc4f6250,SO-Z,60289f0dbe48b504bc4f60dd,2021-02-14T07:45:39.317Z,2021-02-14T07:45:39.317Z
6028d54dbe48b504bc4f6251,A-E,60289f20be48b504bc4f60de,2021-02-14T07:46:21.241Z,2021-02-14T07:46:21.241Z
6028d555be48b504bc4f6252,F-L,60289f20be48b504bc4f60de,2021-02-14T07:46:29.062Z,2021-02-14T07:46:29.062Z
6028d560be48b504bc4f6253,M-P,60289f20be48b504bc4f60de,2021-02-14T07:46:40.327Z,2021-02-14T07:46:40.327Z
6028d566be48b504bc4f6254,Q-Z,60289f20be48b504bc4f60de,2021-02-14T07:46:46.785Z,2021-02-14T07:46:46.785Z
6028d574be48b504bc4f6255,A-CH,60289f35be48b504bc4f60df,2021-02-14T07:47:00.120Z,2021-02-14T07:47:00.120Z
6028d57dbe48b504bc4f6256,CL-I,60289f35be48b504bc4f60df,2021-02-14T07:47:09.032Z,2021-02-14T07:47:09.032Z
6028d584be48b504bc4f6257,J-O,60289f35be48b504bc4f60df,2021-02-14T07:47:16.459Z,2021-02-14T07:47:16.459Z
6028d58abe48b504bc4f6258,P-Z,60289f35be48b504bc4f60df,2021-02-14T07:47:22.482Z,2021-02-14T07:47:22.482Z
6028d5abbe48b504bc4f6259,A-I,60289cf9be48b504bc4f60d5,2021-02-14T07:47:55.122Z,2021-02-14T07:47:55.122Z
6028d5b0be48b504bc4f625a,J-Z,60289cf9be48b504bc4f60d5,2021-02-14T07:48:00.940Z,2021-02-14T07:48:00.940Z
6028d5ccbe48b504bc4f625b,A-B,60289d10be48b504bc4f60d6,2021-02-14T07:48:28.692Z,2021-02-14T07:48:28.692Z
6028d5d4be48b504bc4f625c,C-I,60289d10be48b504bc4f60d6,2021-02-14T07:48:36.070Z,2021-02-14T07:48:36.070Z
6028d5d9be48b504bc4f625d,J-N,60289d10be48b504bc4f60d6,2021-02-14T07:48:41.693Z,2021-02-14T07:48:41.693Z
6028d5dfbe48b504bc4f625e,O-Z,60289d10be48b504bc4f60d6,2021-02-14T07:48:47.103Z,2021-02-14T07:48:47.103Z
6028d5ecbe48b504bc4f625f,A-Z,60289d47be48b504bc4f60d8,2021-02-14T07:49:00.668Z,2021-02-14T07:49:00.668Z
6028d5f9be48b504bc4f6260,A-I,60289e96be48b504bc4f60d9,2021-02-14T07:49:13.801Z,2021-02-14T07:49:13.801Z
6028d603be48b504bc4f6261,J-Z,60289e96be48b504bc4f60d9,2021-02-14T07:49:23.507Z,2021-02-14T07:49:23.507Z
6028d61ebe48b504bc4f6262,A-D,60289eb0be48b504bc4f60da,2021-02-14T07:49:50.716Z,2021-02-14T07:49:50.716Z
6028d626be48b504bc4f6263,E-I,60289eb0be48b504bc4f60da,2021-02-14T07:49:58.545Z,2021-02-14T07:49:58.545Z
6028d630be48b504bc4f6264,J-MA,60289eb0be48b504bc4f60da,2021-02-14T07:50:08.746Z,2021-02-14T07:50:08.746Z
6028d638be48b504bc4f6265,MC-SP,60289eb0be48b504bc4f60da,2021-02-14T07:50:16.375Z,2021-02-14T07:50:16.375Z
6028d63fbe48b504bc4f6266,ST-Z,60289eb0be48b504bc4f60da,2021-02-14T07:50:23.569Z,2021-02-14T07:50:23.569Z
6028d64ebe48b504bc4f6267,A-E,60289ed4be48b504bc4f60db,2021-02-14T07:50:38.164Z,2021-02-14T07:50:38.164Z
6028d653be48b504bc4f6268,F-J,60289ed4be48b504bc4f60db,2021-02-14T07:50:43.864Z,2021-02-14T07:50:43.864Z
6028d65cbe48b504bc4f6269,K-PA,60289ed4be48b504bc4f60db,2021-02-14T07:50:52.952Z,2021-02-14T07:50:52.952Z
6028d663be48b504bc4f626a,PE-Z,60289ed4be48b504bc4f60db,2021-02-14T07:50:59.316Z,2021-02-14T07:50:59.316Z
6028d69abe48b504bc4f626b,A-Z,60289c55be48b504bc4f60d0,2021-02-14T07:51:54.517Z,2021-02-14T07:51:54.517Z
6028d6a5be48b504bc4f626c,A-E,60289c68be48b504bc4f60d1,2021-02-14T07:52:05.963Z,2021-02-14T07:52:05.963Z
6028d6abbe48b504bc4f626d,F-JN,60289c68be48b504bc4f60d1,2021-02-14T07:52:11.586Z,2021-02-14T07:52:11.586Z
6028d6b3be48b504bc4f626e,JO-M,60289c68be48b504bc4f60d1,2021-02-14T07:52:19.902Z,2021-02-14T07:52:19.902Z
6028d6c7be48b504bc4f626f,N-SM,60289c68be48b504bc4f60d1,2021-02-14T07:52:39.840Z,2021-02-14T07:52:39.840Z
6028d6cdbe48b504bc4f6270,SO-Z,60289c68be48b504bc4f60d1,2021-02-14T07:52:45.385Z,2021-02-14T07:52:45.385Z
6028d707be48b504bc4f6271,A-C,60289c78be48b504bc4f60d2,2021-02-14T07:53:43.378Z,2021-02-14T07:53:43.378Z
6028d70dbe48b504bc4f6272,D-I,60289c78be48b504bc4f60d2,2021-02-14T07:53:49.097Z,2021-02-14T07:53:49.097Z
6028d715be48b504bc4f6273,J-L,60289c78be48b504bc4f60d2,2021-02-14T07:53:57.035Z,2021-02-14T07:53:57.035Z
6028d71cbe48b504bc4f6274,M-R,60289c78be48b504bc4f60d2,2021-02-14T07:54:04.898Z,2021-02-14T07:54:04.898Z
6028d723be48b504bc4f6275,S-Z,60289c78be48b504bc4f60d2,2021-02-14T07:54:11.662Z,2021-02-14T07:54:11.662Z
6028d735be48b504bc4f6276,A-C,60289c8fbe48b504bc4f60d3,2021-02-14T07:54:29.908Z,2021-02-14T07:54:29.908Z
6028d73abe48b504bc4f6277,D-I,60289c8fbe48b504bc4f60d3,2021-02-14T07:54:34.560Z,2021-02-14T07:54:34.560Z
6028d741be48b504bc4f6278,J-L,60289c8fbe48b504bc4f60d3,2021-02-14T07:54:41.583Z,2021-02-14T07:54:41.583Z
6028d746be48b504bc4f6279,M-Z,60289c8fbe48b504bc4f60d3,2021-02-14T07:54:46.956Z,2021-02-14T07:54:46.956Z
6028d750be48b504bc4f627a,A-C,60289c9fbe48b504bc4f60d4,2021-02-14T07:54:56.949Z,2021-02-14T07:54:56.949Z
6028d756be48b504bc4f627b,D-G,60289c9fbe48b504bc4f60d4,2021-02-14T07:55:02.335Z,2021-02-14T07:55:02.335Z
6028d75cbe48b504bc4f627c,H-MA,60289c9fbe48b504bc4f60d4,2021-02-14T07:55:08.323Z,2021-02-14T07:55:08.323Z
6028d762be48b504bc4f627d,MC-R,60289c9fbe48b504bc4f60d4,2021-02-14T07:55:14.071Z,2021-02-14T07:55:14.071Z
6028d767be48b504bc4f627e,S-Z,60289c9fbe48b504bc4f60d4,2021-02-14T07:55:19.788Z,2021-02-14T07:55:19.788Z
6028d79bbe48b504bc4f627f,A-E,60289b96be48b504bc4f60cd,2021-02-14T07:56:11.642Z,2021-02-14T07:56:11.642Z
6028d7a2be48b504bc4f6280,F-L,60289b96be48b504bc4f60cd,2021-02-14T07:56:18.217Z,2021-02-14T07:56:18.217Z
6028d7a7be48b504bc4f6281,M-Z,60289b96be48b504bc4f60cd,2021-02-14T07:56:23.374Z,2021-02-14T07:56:23.374Z
6028d7b5be48b504bc4f6282,A-C,60289babbe48b504bc4f60ce,2021-02-14T07:56:37.876Z,2021-02-14T07:56:37.876Z
6028d7bbbe48b504bc4f6283,D-E,60289babbe48b504bc4f60ce,2021-02-14T07:56:43.167Z,2021-02-14T07:56:43.167Z
6028d7c0be48b504bc4f6284,F-G,60289babbe48b504bc4f60ce,2021-02-14T07:56:48.220Z,2021-02-14T07:56:48.220Z
6028d7c5be48b504bc4f6285,H-K,60289babbe48b504bc4f60ce,2021-02-14T07:56:53.748Z,2021-02-14T07:56:53.748Z
6028d7cabe48b504bc4f6286,L-O,60289babbe48b504bc4f60ce,2021-02-14T07:56:58.948Z,2021-02-14T07:56:58.948Z
6028d7cfbe48b504bc4f6287,P-R,60289babbe48b504bc4f60ce,2021-02-14T07:57:03.763Z,2021-02-14T07:57:03.763Z
6028d7d4be48b504bc4f6288,S-Z,60289babbe48b504bc4f60ce,2021-02-14T07:57:08.644Z,2021-02-14T07:57:08.644Z
6028d7e1be48b504bc4f6289,A-E,60289bbfbe48b504bc4f60cf,2021-02-14T07:57:21.609Z,2021-02-14T07:57:21.609Z
6028d7e6be48b504bc4f628a,F-J,60289bbfbe48b504bc4f60cf,2021-02-14T07:57:26.536Z,2021-02-14T07:57:26.536Z
6028d7ebbe48b504bc4f628b,K-R,60289bbfbe48b504bc4f60cf,2021-02-14T07:57:31.967Z,2021-02-14T07:57:31.967Z
6028d7f1be48b504bc4f628c,S-Z,60289bbfbe48b504bc4f60cf,2021-02-14T07:57:37.911Z,2021-02-14T07:57:37.911Z
6028d814be48b504bc4f628d,A-D,60289abbbe48b504bc4f60c8,2021-02-14T07:58:12.891Z,2021-02-14T07:58:12.891Z
6028d81bbe48b504bc4f628e,E-G,60289abbbe48b504bc4f60c8,2021-02-14T07:58:19.199Z,2021-02-14T07:58:19.199Z
6028d823be48b504bc4f628f,H-MO,60289abbbe48b504bc4f60c8,2021-02-14T07:58:27.190Z,2021-02-14T07:58:27.190Z
6028d829be48b504bc4f6290,MY-Z,60289abbbe48b504bc4f60c8,2021-02-14T07:58:33.740Z,2021-02-14T07:58:33.740Z
6028d837be48b504bc4f6291,A-D,60289acfbe48b504bc4f60c9,2021-02-14T07:58:47.558Z,2021-02-14T07:58:47.558Z
6028d83ebe48b504bc4f6292,E-JON,60289acfbe48b504bc4f60c9,2021-02-14T07:58:54.438Z,2021-02-14T07:58:54.438Z
6028d848be48b504bc4f6293,JOS-Z,60289acfbe48b504bc4f60c9,2021-02-14T07:59:04.748Z,2021-02-14T07:59:04.748Z
6028d859be48b504bc4f6294,A-C,60289ae2be48b504bc4f60ca,2021-02-14T07:59:21.569Z,2021-02-14T07:59:21.569Z
6028d85fbe48b504bc4f6295,D-FO,60289ae2be48b504bc4f60ca,2021-02-14T07:59:27.873Z,2021-02-14T07:59:27.873Z
6028d868be48b504bc4f6296,FR-JOH,60289ae2be48b504bc4f60ca,2021-02-14T07:59:36.826Z,2021-02-14T07:59:36.826Z
6028d871be48b504bc4f6297,JOS-P,60289ae2be48b504bc4f60ca,2021-02-14T07:59:45.934Z,2021-02-14T07:59:45.934Z
